,vendor_name,address_line_1,city,state,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1166,"Metrolight Staffing Agency LLC","621 Crown Street Apt D7",Brooklyn,"New York",11213,40.665801,-73.93769,1,rooftop,621,"Crown St",Apt,D7,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1167,"METROPOLITAN STRATEGIES AND SOLUTIONS, LLC","195 Plymouth Street",Brooklyn,"District of Columbia",11201,40.703787,-73.98544,1,rooftop,195,"Plymouth St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1168,"Metropolitan Urban Design Workshop LLC","58 Maspeth Avenue",Brooklyn,"New York",11211,40.715525,-73.940638,1,rooftop,58,"Maspeth Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1169,"MHM Construction Corp","3126 Coney Island Ave STE A1",Brooklyn,"New York",11235,40.579668,-73.960053,1,rooftop,3126,"Coney Island Ave",Apt,A1,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1170,"MHS Artists, LLC","80 Richards Street",Brooklyn,"New York",11231,40.679305,-74.008091,1,rooftop,80,"Richards St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1171,"Michael Ivanhoe McCaw Architect P.C.","364 Stuyvesant Avenue",Brooklyn,"New York",11233,40.682063,-73.932023,1,rooftop,364,"Stuyvesant Ave",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1172,Valentinelaw,"61 Third Place",Brooklyn,"New York",11231,40.679245,-73.999043,1,rooftop,61,"3rd Pl",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1173,"Michele Jaslow","135 Prospect Park West",Brooklyn,"New York",11215,40.665052,-73.976616,1,range_interpolation,135,"Prospect Park W",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
1174,"Michelene & Co","236 E 25 st",Brooklyn,"New York",11226,40.643924,-73.953809,1,rooftop,236,"E 25th St",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1175,"Metal Fabrication","Brooklyn Navy Yard Bldg 280",Brooklyn,"New York",11205,40.660046,-73.945227,0.95,street_center,,"Brooklyn Ave",,,Brooklyn,NY,"Kings County",11203,US,"TIGER/Line® dataset from the US Census Bureau"
1176,"Mid City Electrical Corp.","2190 McDonald Avenue",Brooklyn,"New York",11223,40.59892,-73.973162,1,rooftop,2190,"McDonald Ave",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1177,"Midnight Electric Corp.","175 Pearl street",Brooklyn,"New York",11201,40.6996,-73.987698,1,rooftop,175,"Pearl St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1178,"Midwife Life Consulting, PLLC","240 Cozine Avenue, Suite 4J",Brooklyn,"New York",11207,40.655615,-73.883127,1,rooftop,240,"Cozine Ave",Apt,4J,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1179,"Mike's Incredibly Satisfying Sea Moss, LLC","361 Maple St, Apt/9B",Brooklyn,"New York",11225,40.661079,-73.948586,1,rooftop,361,"Maple St",Apt,B9,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1180,"Milan Barua Construction Corp.","217 East 8th Street",Brooklyn,"New York",11218,40.644872,-73.971726,1,rooftop,217,"E 8th St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1181,"Milan Barua Construction Corp.","217 East 8th Street",Brooklyn,"New York",11218,40.644872,-73.971726,1,rooftop,217,"E 8th St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1182,"Mill Couture","922 Hancock Street",Brooklyn,"New York",11233,40.686045,-73.918392,1,rooftop,922,"Hancock St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1183,"Millianvision Entertainment, LLC","657 East 26th Street",Brooklyn,"New York",11210,40.634337,-73.952037,1,rooftop,657,"E 26th St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1184,"Minds On Design Lab Inc.","157 13th Street",Brooklyn,"New York",11215,40.669002,-73.992372,1,rooftop,157,"13th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1185,"Minerva Travel","1053 East 40th Street",Brooklyn,"New York",11210,40.629516,-73.93755,1,rooftop,1053,"E 40th St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1186,"Minhas General Contractor Company LLC","1037 39th Street",Brooklyn,"New York",11219,40.644118,-73.991807,1,rooftop,1037,"39th St",,,Brooklyn,NY,"Kings County",11219,US,"City of New York"
1187,"S.P.I.N. Defense System","509 Glenmore Avenue",Brooklyn,"New York",11207,40.674019,-73.891323,1,rooftop,509,"Glenmore Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1188,"Miron Linguistic Consulting, LLC","35 Stratford Road",Brooklyn,"New York",11218,40.647911,-73.969352,1,rooftop,35,"Stratford Rd",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1189,"Miss Be Life Coaching Services LLC","395 Jerome Street Apt 1",Brooklyn,"New York",11207,40.672093,-73.886272,1,rooftop,395,"Jerome St",Apt,1,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1190,"MIT Clean Corp.","811 Flushing ave #20E",Brooklyn,"New York",11206,40.701651,-73.940131,1,rooftop,811,"Flushing Ave",Apt,20E,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1191,"MMZT Enterprises LLC","2306 Strauss Street",Brooklyn,"New York",11212,40.657359,-73.913554,1,rooftop,2306,"Strauss St",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1192,"MN Safety Consulting","587 Cleveland Street",Brooklyn,"New York",11208,40.670066,-73.883111,1,rooftop,587,"Cleveland St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1193,"MNBC Electrical Corp","538 Wortman Avenue",Brooklyn,"New York",11208,40.66146,-73.874173,1,rooftop,538,"Wortman Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
1194,"MNC Development, Inc.","575 Classon Avenue",Brooklyn,"New York",11238,40.681094,-73.958298,1,rooftop,575,"Classon Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1195,"Mobella Productions LLC","15 Paerdegat 9th Street",Brooklyn,"New York",11236,40.629388,-73.90646,1,rooftop,15,"Paerdegat 9th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1196,"MoBiz LLC","15 Crooke Avenue",Brooklyn,"New York",11226,40.652093,-73.96463,1,rooftop,15,"Crooke Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1197,"MODU Architecture PLLC","160 7th St",Brooklyn,"New York",11215,40.673207,-73.991358,1,rooftop,160,"7th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1198,"Moey Inc.","232 3rd Street",Brooklyn,"New York",11215,40.674878,-73.987885,1,rooftop,232,"3rd St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1199,"Mohi Construction Inc.","628 East 17th Street",Brooklyn,"New York",11226,40.635121,-73.961515,1,rooftop,628,"E 17th St",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1200,"The Moment Group","27 Montrose Avenue",Brooklyn,"New York",11206,40.706867,-73.949865,1,range_interpolation,27,"Montrose Ave",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
1201,"Pops Property Upkeep","252 Java Street",Brooklyn,"New York",11222,40.731949,-73.949975,1,rooftop,252,"Java St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1202,"Monae Artistry, LLC","1672 Bergen st",Brooklyn,"New York",11213,40.674714,-73.927078,1,rooftop,1672,"Bergen St",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1203,"Monica Be. Barrett Agency","451 48th Street 4F",Brooklyn,"New York",11220,40.646915,-74.010041,1,rooftop,451,"48th St",Apt,4F,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1204,"Monica Be. Barrett Agency","451 48th Street 4F",Brooklyn,"New York",11220,40.646915,-74.010041,1,rooftop,451,"48th St",Apt,4F,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1205,"Moon and Sun Books LLC","3104 Newkirk Avenue",Brooklyn,"New York",11210,40.639568,-73.947475,1,rooftop,3104,"Newkirk Ave",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1206,"Morito Chocolates","61 Commerce Street",Brooklyn,"New York",11231,40.68031,-74.007643,1,rooftop,61,"Commerce St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
1207,"MorrisAllsop Public Affairs","35 St John's Pl",Brooklyn,"New York",11217,40.678084,-73.977969,1,rooftop,35,"St Johns Pl",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1208,"Moszo Air Condition And Heating LLC","361 Amboy Street",Brooklyn,"New York",11212,40.661406,-73.912396,1,rooftop,361,"Amboy St",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1209,"Motorcycle Safety School, Inc.","809 Metropolitan Avenue",Brooklyn,"New York",11211,40.714819,-73.941798,1,rooftop,809,"Metropolitan Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1210,"UHope Consulting","465 Eastern Parkway",Brooklyn,"New York",11216,40.670356,-73.95265,1,rooftop,465,"Eastern Pkwy",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1211,"Moving Image & Content, Inc.","16 Orient Ave",Brooklyn,"New York",11211,40.71503,-73.93965,1,rooftop,16,"Orient Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1212,"food. curated.","45 McGuinness Blvd",Brooklyn,"New York",11222,40.724091,-73.948083,1,rooftop,45,"McGuinness Blvd",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1213,"MPG Consulting LCSW, PLLC","1165 East 31st Street",Brooklyn,"New York",11210,40.622897,-73.944957,1,rooftop,1165,"E 31st St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1214,"Mr. Air NYC Corp.","59 9th St, Unit C",Brooklyn,"New York",11215,40.673776,-73.995565,1,rooftop,59,"9th St",Ste,C,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1215,"Mr. Shirt Laundry Service Corp","778 Blake ave",Brooklyn,"New York",11207,40.668467,-73.889796,1,rooftop,778,"Blake Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1216,"MRK Computer Services, Inc.","327 Rogers Avenue",Brooklyn,"New York",11225,40.665253,-73.953571,1,rooftop,327,"Rogers Ave",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
1217,"MS Network Solutions Inc.","4012 Avenue J",Brooklyn,"New York",11210,40.627478,-73.937044,1,rooftop,4012,"Ave J",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1218,"Mr. Safety Net","13 Dahl Court",Brooklyn,"New York",11204,40.62238,-73.984138,1,rooftop,13,"Dahl Ct",,,Brooklyn,NY,"Kings County",11204,US,"City of New York"
1219,"Mughal General Construction Inc.","608 Coney Island Avenue",Brooklyn,"New York",11218,40.642459,-73.969919,1,rooftop,608,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1220,"Muir Design, Inc.","501 Surf Avenue",Brooklyn,"New York",11224,40.575666,-73.973579,1,rooftop,501,"Surf Ave",,,Brooklyn,NY,"Kings County",11224,US,"City of New York"
1221,"Multitude LLC","37 Greenpoint Avenue",Brooklyn,"New York",11222,40.729897,-73.958733,1,rooftop,37,"Greenpoint Ave",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1222,"Munch Hours, Inc.","999 Atlantic Ave",Brooklyn,"New York",11238,40.680191,-73.959123,1,rooftop,999,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1223,"Murphy Enterprise Solutions LLC","78 Hancock Street",Brooklyn,"New York",11216,40.682113,-73.952496,1,rooftop,78,"Hancock St",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1224,"Tower Consulting Engineers","461 Ovington Ave",Brooklyn,"New York",11209,40.63311,-74.022121,1,rooftop,461,"Ovington Ave",,,Brooklyn,NY,"Kings County",11209,US,"City of New York"
1225,"Muzi Construction Corp","6202 11th Ave",Brooklyn,"New York",11219,40.630363,-74.004347,1,rooftop,6202,"11th Ave",,,Brooklyn,NY,"Kings County",11219,US,"City of New York"
1226,"The Count","123 Melrose Street",Brooklyn,"New York",11206,40.699696,-73.932823,1,rooftop,123,"Melrose St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1227,"My Inner Awakening","456 Nostrand Avenue",Brooklyn,"New York",11216,40.683401,-73.950325,1,rooftop,456,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1228,"N.B.A Construction Inc.","283 East 3rd Street",Brooklyn,"New York",11218,40.644937,-73.977507,1,rooftop,283,"E 3rd St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1229,"Her Agenda","451 Vermont Street",Brooklyn,"New York",11207,40.668549,-73.892807,1,rooftop,451,"Vermont St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1230,"N.K.G. Corp","9218 Kaufman Place",Brooklyn,"New York",11236,40.634071,-73.894905,1,rooftop,9218,"Kaufman Pl",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
1231,"Nadine Ruzzier Consulting Inc.","7621 10 Avenue",Brooklyn,"New York",11228,40.623155,-74.014963,1,rooftop,7621,"10th Ave",,,Brooklyn,NY,"Kings County",11228,US,"City of New York"
1232,"Nancy Garfinkel","471 14th Street",Brooklyn,"New York",11215,40.6622,-73.980299,1,rooftop,471,"14th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1233,"Nancy Siesel Photography","511 8th Street",Brooklyn,"New York",11215,40.666216,-73.978171,1,rooftop,511,"8th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1234,"Nandinee Phookan Architect, PC","45 Main Street",Brooklyn,"New York",11201,40.702769,-73.990584,1,rooftop,45,"Main St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1235,"nARCHITECTS, PLLC","68 Jay St #317",Brooklyn,"New York",11201,40.70268,-73.9868,1,rooftop,68,"Jay St",Ste,317,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1236,"NASA Electrical Contracting Corp.","493 E 48th  Street",Brooklyn,"New York",11203,40.649741,-73.931973,1,range_interpolation,493,"E 48th St",,,Brooklyn,NY,"Kings County",11203,US,"TIGER/Line® dataset from the US Census Bureau"
1237,"Nature's Finest Security LLC","543 Nostrand Ave.",Brooklyn,"New York",11216,40.678867,-73.949512,1,rooftop,543,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1238,"NDesign ny.inc","2785 Coney Island Avenue",Brooklyn,"New York",11235,40.588714,-73.960254,1,rooftop,2785,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
1239,"N-Diya LLC","449 Nostrand Avenue",Brooklyn,"New York",11216,40.682014,-73.949765,1,rooftop,449,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1240,"NEUHAUS DESIGN ARCHITECTS, P.C.","253 36th Street",Brooklyn,"New York",11232,40.656136,-74.007248,1,rooftop,253,"36th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1241,"New Age Ironworks, Inc.","183 Van Siclen Avenue",Brooklyn,"New York",11207,40.675696,-73.890945,1,rooftop,183,"Van Siclen Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1242,"New Age Steel Products Inc.","183 Van Siclen Avenue",Brooklyn,"New York",11207,40.675696,-73.890945,1,rooftop,183,"Van Siclen Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1243,"New Ambitions LLC","535 Carlton Avenue #324",Brooklyn,"New York",11238,40.681192,-73.970821,1,rooftop,535,"Carlton Ave",Apt,324,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1244,"New Beginning Cleaners LLC","68 Jay Street",Brooklyn,"New York",11201,40.70268,-73.9868,1,rooftop,68,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1245,"New Empire Builder Corp.","4920 3rd Avenue",Brooklyn,"New York",11220,40.648014,-74.01467,1,rooftop,4920,"3rd Ave",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1246,"New Era Development Group, LLC","68 35th Street",Brooklyn,"New York",11232,40.656735,-74.007099,1,rooftop,68,"35th St",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
1247,"New Era Trucking LLC","50 Highlawn Avenue",Brooklyn,"New York",11223,40.602751,-73.984237,1,rooftop,50,"Highlawn Ave",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
1248,"New Generation Elementary School","2597 Bedford Avenue",Brooklyn,"New York",11226,40.639956,-73.954048,1,rooftop,2597,"Bedford Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1249,"New Heights Staffing LLC","954 E 31st St",Brooklyn,"New York",11212,40.627958,-73.946221,1,rooftop,954,"E 31st St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
1250,"New J.D. Gen. Construction Inc.","8664 18th Avenue",Brooklyn,"New York",11214,40.606132,-74.004037,1,rooftop,8664,"18th Ave",,,Brooklyn,NY,"Kings County",11214,US,"City of New York"
1251,"New Leaf Development, LLC","461 20th Street",Brooklyn,"New York",11215,40.657289,-73.984977,1,rooftop,461,"20th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1252,"New Season Real Estate LLC","207 Clarkson Avenue",Brooklyn,"New York",11226,40.655353,-73.952734,1,rooftop,207,"Clarkson Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1253,"New Sunflower Daycare Center","1704 Bath Avenue",Brooklyn,"New York",11214,40.605004,-74.008274,1,rooftop,1704,"Bath Ave",,,Brooklyn,NY,"Kings County",11214,US,"City of New York"
1254,"New Tech Contracting Corp.","60 Morgan Ave.",Brooklyn,"New York",11237,40.706194,-73.93169,1,rooftop,60,"Morgan Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1255,"New York Career Training & Advancement inc","147 Prince Street",Brooklyn,"New York",11201,40.692808,-73.982442,1,rooftop,147,"Prince St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1256,"New York Construction & Renovation, Inc.","992 Coney Island Avenue",Brooklyn,"New York",11230,40.633356,-73.967282,1,rooftop,992,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
1257,"New York Fine Arts Conservation","71 Vanderbilt Avenue",Brooklyn,"New York",11205,40.695637,-73.97015,1,rooftop,71,"Vanderbilt Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
1258,"New York Green Roof, LLC","55 Meadow Street",Brooklyn,"New York",11206,40.711092,-73.935266,1,rooftop,55,"Meadow St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1259,"New Yung Wah Trading LLC","311 Richardson Street",Brooklyn,"New York",11222,40.719981,-73.938911,1,rooftop,311,"Richardson St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1260,"New Yung Wah Trading LLC","311 Richardson Street",Brooklyn,"New York",11222,40.719981,-73.938911,1,rooftop,311,"Richardson St",,,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1261,"NEWEYE SOLUTIONS LLC","941 Fulton Street",Brooklyn,"New York",11238,40.683316,-73.965482,1,rooftop,941,"Fulton St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
1262,"Nexise Manufacturing, LLC","271 Boerum Street",Brooklyn,"New York",10036,40.706608,-73.937501,0.9,range_interpolation,271,"Boerum St",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® dataset from the US Census Bureau"
1263,"Nick's Lobster House","2777 Flatbush Avenue",Brooklyn,"New York",11234,40.603549,-73.915305,1,rooftop,2777,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1264,"Nick's Lobster House","2777 Flatbush Avenue",Brooklyn,"New York",11234,40.603549,-73.915305,1,rooftop,2777,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
1265,"Nicole Biscardi & Company LLC","1293 Prospect Avenue",Brooklyn,"New York",11218,40.651733,-73.975704,1,rooftop,1293,"Prospect Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1266,"Nicole DeFino LLC","590 St. Marks Avenue",Brooklyn,"New York",11216,40.675491,-73.954732,1,rooftop,590,"St Marks Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
1267,"Nina K Naturals LLC","215 Himrod Sreet",Brooklyn,"New York",11237,40.699277,-73.920817,1,rooftop,215,"Himrod St",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1268,"Nine Muses Travel","1030 Park Place",Brooklyn,"New York",11213,40.672903,-73.943435,1,rooftop,1030,"Park Pl",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
1269,"NKN Construction, Inc.","5723 2nd Avenue",Brooklyn,"New York",11220,40.644665,-74.021322,1,rooftop,5723,"2nd Ave",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1270,"No Survivors Pest Control Company, Inc.","41 Flatbush Avenue",Brooklyn,"New York",11217,40.687416,-73.979668,1,rooftop,41,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1271,"Noble Concepts Inc","101 Wyckoff Ave",Brooklyn,"New York",11237,40.704711,-73.91965,1,rooftop,101,"Wyckoff Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
